Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Product ID,Category,Sub_Category,Product,Quantity,Sales,Discount,Profit
2025,US-2017-111241,20-08-17,22-08-17,Second Class,GM-14500,Gene McClure,Consumer,Malaysia,Selangor,OFF-BI-10002867,Living Room,Sharp,TV_50(INCHES),5,239.12,0.2,77.714
2026,CA-2019-114237,13-03-19,15-03-19,First Class,MC-17275,Marc Crier,Consumer,Malaysia,Selangor,FUR-BO-10004409,Kitchen ,LG,Stove,2,141.96,0,39.7488
2027,CA-2016-113516,08-09-16,10-09-16,Second Class,VM-21685,Valerie Samsungtchum,Home Office,Malaysia,Selangor,OFF-BI-10002225,Living Room,Sharp,Vacuum Cleaner,2,33.024,0.2,11.5584
2028,CA-2016-113516,08-09-16,10-09-16,Second Class,VM-21685,Valerie Samsungtchum,Home Office,Malaysia,Selangor,OFF-BI-10001989,Living Room,Sharp,Wall Fan,4,67.136,0.2,23.4976
2029,CA-2019-117961,26-11-19,30-11-19,Standard Class,GP-14740,Guy Phonely,Corporate,Malaysia,Selangor,OFF-BI-10000343,Living Room,Sharp,Ceiling Fan,3,14.73,0,6.9231
2030,CA-2019-117961,26-11-19,30-11-19,Standard Class,GP-14740,Guy Phonely,Corporate,Malaysia,Selangor,OFF-ST-10001172,Living Room,Toshiba,TV_50(INCHES),5,104.9,0,25.176
2031,CA-2019-117961,26-11-19,30-11-19,Standard Class,GP-14740,Guy Phonely,Corporate,Malaysia,Selangor,OFF-BI-10003707,Living Room,Sharp,Wall Fan,4,61.04,0,30.52
2032,CA-2019-117961,26-11-19,30-11-19,Standard Class,GP-14740,Guy Phonely,Corporate,Malaysia,Selangor,OFF-PA-10001274,Living Room,LG,Ceiling Fan,3,10.95,0,5.1465
2033,CA-2016-128923,09-12-16,13-12-16,Standard Class,GB-14530,George Bell,Corporate,Malaysia,Selangor,OFF-PA-10002250,Living Room,LG,Vacuum Cleaner,2,9.392,0.2,3.2872
2034,CA-2016-128923,09-12-16,13-12-16,Standard Class,GB-14530,George Bell,Corporate,Malaysia,Selangor,OFF-AR-10000475,Living Room,LG,Air Conditioner,1,9.328,0.2,0.8162
2035,CA-2017-162481,25-09-17,29-09-17,Standard Class,CT-11995,Carol Triggs,Consumer,Malaysia,Selangor,OFF-BI-10002976,Living Room,Sharp,Vacuum Cleaner,2,8.26,0,3.8822
2036,CA-2017-162481,25-09-17,29-09-17,Standard Class,CT-11995,Carol Triggs,Consumer,Malaysia,Selangor,FUR-CH-10003061,Kitchen ,Panasonic,Stove,3,269.97,0,51.2943
2037,CA-2019-119214,23-01-19,27-01-19,Standard Class,CW-11905,Carl Weiss,Home Office,Malaysia,Kedah,OFF-PA-10002893,Living Room,LG,Ceiling Fan,3,29.04,0,13.9392
2038,CA-2019-119214,23-01-19,27-01-19,Standard Class,CW-11905,Carl Weiss,Home Office,Malaysia,Kedah,OFF-LA-10003077,Living Room,Panasonic,Vacuum Cleaner,2,14.62,0,6.8714
2039,CA-2019-122287,18-06-19,23-06-19,Standard Class,SN-20560,Skye Norling,Home Office,Malaysia,Selangor,OFF-PA-10001661,Living Room,LG,Ceiling Fan,3,11.952,0.2,4.3326
2040,CA-2019-122287,18-06-19,23-06-19,Standard Class,SN-20560,Skye Norling,Home Office,Malaysia,Selangor,OFF-BI-10004656,Living Room,Sharp,TV_75(INCHES),7,4.536,0.7,-3.3264
2041,CA-2019-122287,18-06-19,23-06-19,Standard Class,SN-20560,Skye Norling,Home Office,Malaysia,Selangor,OFF-BI-10003707,Living Room,Sharp,Vacuum Cleaner,2,9.156,0.7,-6.104
2042,CA-2019-122287,18-06-19,23-06-19,Standard Class,SN-20560,Skye Norling,Home Office,Malaysia,Selangor,FUR-FU-10004973,Kitchen ,Samsung,Chimney Wood,5,75.36,0.2,20.724
2043,CA-2019-104493,02-10-19,08-10-19,Standard Class,EB-13705,Ed Braxton,Corporate,Malaysia,Selangor,OFF-BI-10004817,Living Room,Sharp,Wall Fan,6,57.504,0.2,20.1264
2044,US-2017-158946,18-11-17,23-11-17,Standard Class,JW-15220,Jane Waco,Corporate,Malaysia,Selangor,OFF-AR-10001860,Living Room,LG,TV_75(INCHES),7,38.864,0.2,7.7728
2045,CA-2018-129168,17-08-18,23-08-18,Standard Class,KB-16585,Ken Black,Corporate,Malaysia,Selangor,OFF-PA-10001639,Living Room,LG,Ceiling Fan,3,15.552,0.2,5.4432
2046,CA-2016-131835,17-07-16,21-07-16,Standard Class,MC-17590,Matt Collister,Corporate,Malaysia,Selangor,OFF-AP-10004487,Living Room,Samsung,Vacuum Cleaner,2,162.64,0,45.5392
2047,CA-2016-131835,17-07-16,21-07-16,Standard Class,MC-17590,Matt Collister,Corporate,Malaysia,Selangor,TEC-PH-10001760,Bathroom ,Toshiba,Water Heater,3,597,0,280.59
2048,CA-2016-131835,17-07-16,21-07-16,Standard Class,MC-17590,Matt Collister,Corporate,Malaysia,Selangor,OFF-PA-10004071,Living Room,LG,Air Conditioner,1,55.48,0,26.6304
2049,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,FUR-FU-10004848,Kitchen ,Samsung,Microwave Oven,7,289.8,0.2,36.225
2050,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,OFF-BI-10004022,Living Room,Sharp,Ceiling Fan,3,2.502,0.7,-2.0016
2051,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,OFF-BI-10003669,Living Room,Sharp,Wall Fan,4,6.48,0.7,-4.752
2052,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,FUR-CH-10003833,Kitchen ,Panasonic,Sandwich Maker,8,341.488,0.3,-73.176
2053,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,OFF-AR-10003732,Living Room,LG,TV_50(INCHES),5,11.12,0.2,0.834
2054,CA-2019-142237,11-07-19,13-07-19,First Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,FUR-FU-10003142,Kitchen ,Samsung,Blender,6,25.344,0.2,3.4848
2055,CA-2016-136434,01-12-16,07-12-16,Standard Class,RD-19480,Rick Duston,Consumer,Malaysia,Selangor,FUR-FU-10001196,Kitchen ,Samsung,Stove,3,17.31,0,5.193
2056,CA-2017-120376,22-12-17,25-12-17,First Class,TP-21130,Theone Pippenger,Consumer,Malaysia,Selangor,TEC-AC-10001114,Bathroom ,Hitachi,Water Heater,5,199.95,0,63.984
2057,CA-2017-120376,22-12-17,25-12-17,First Class,TP-21130,Theone Pippenger,Consumer,Malaysia,Selangor,FUR-CH-10002335,Kitchen ,Panasonic,Microwave Oven,7,1586.69,0,412.5394
2058,CA-2017-120376,22-12-17,25-12-17,First Class,TP-21130,Theone Pippenger,Consumer,Malaysia,Selangor,TEC-AC-10000844,Bathroom ,Hitachi,Water Heater,1,84.99,0,30.5964
2059,CA-2017-120376,22-12-17,25-12-17,First Class,TP-21130,Theone Pippenger,Consumer,Malaysia,Selangor,FUR-TA-10004534,Kitchen ,Meck,Stove,2,411.8,0,70.006
2060,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-FA-10002975,Living Room,Sharp,Ceiling Fan,3,11.34,0,5.2164
2061,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-ST-10003996,Living Room,Toshiba,TV_50(INCHES),5,80.3,0,20.878
2062,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-BI-10002571,Living Room,Sharp,Vacuum Cleaner,2,15.968,0.2,5.3892
2063,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-PA-10000477,Living Room,LG,Air Conditioner,13,64.74,0,30.4278
2064,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-BI-10004209,Living Room,Sharp,Ceiling Fan,3,19.296,0.2,6.03
2065,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-ST-10001963,Living Room,Toshiba,Wall Fan,4,405.64,0,12.1692
2066,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,FUR-CH-10003833,Kitchen ,Panasonic,Stove,3,146.352,0.2,-9.147
2067,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,TEC-AC-10004568,Bathroom ,Hitachi,Water Heater,9,251.91,0,47.8629
2068,CA-2018-106439,31-10-18,04-11-18,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-AR-10001419,Living Room,LG,Ceiling Fan,3,12.39,0,3.717
2069,CA-2019-133452,13-04-19,19-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Malaysia,Selangor,TEC-AC-10002800,Bathroom ,Hitachi,Water Heater,4,199.96,0,69.986
2070,CA-2019-133452,13-04-19,19-04-19,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Malaysia,Selangor,FUR-TA-10003954,Kitchen ,Meck,Stove,3,710.832,0.2,-97.7394
2071,CA-2016-146521,21-07-16,23-07-16,Second Class,CC-12610,Corey Catlett,Corporate,Malaysia,Selangor,OFF-BI-10000301,Living Room,Sharp,Air Conditioner,1,1.941,0.7,-1.294
2072,US-2017-110996,20-11-17,25-11-17,Standard Class,KA-16525,Kelly Andreada,Consumer,Malaysia,Selangor,FUR-CH-10003956,Kitchen ,Panasonic,Chimney Wood,5,283.92,0.2,-46.137
2073,CA-2016-129693,26-11-16,02-12-16,Standard Class,TC-20980,Tamara Chand,Corporate,Malaysia,Selangor,OFF-BI-10002954,Living Room,Sharp,Vacuum Cleaner,2,7.312,0.2,2.5592
2074,CA-2017-122504,07-11-17,12-11-17,Second Class,DB-13270,Deborah Brumfield,Home Office,Malaysia,Selangor,TEC-AC-10003289,Bathroom ,Hitachi,Water Heater,3,59.97,0,13.7931
2075,CA-2017-122504,07-11-17,12-11-17,Second Class,DB-13270,Deborah Brumfield,Home Office,Malaysia,Selangor,TEC-PH-10002468,Bathroom ,Toshiba,Water Heater,7,761.544,0.2,66.6351
2076,CA-2018-131051,01-12-18,05-12-18,Standard Class,TR-21325,Toby Ritter,Consumer,Malaysia,Selangor,FUR-FU-10001861,Kitchen ,Samsung,Stove,3,58.2,0,28.518
2077,CA-2017-140676,12-09-17,15-09-17,First Class,BF-11080,BLG Folk,Consumer,Malaysia,Selangor,OFF-PA-10004082,Living Room,LG,TV_50(INCHES),5,39.9,0,19.95
2078,CA-2017-140676,12-09-17,15-09-17,First Class,BF-11080,BLG Folk,Consumer,Malaysia,Selangor,OFF-AP-10000358,Living Room,Samsung,TV_75(INCHES),7,90.86,0,26.3494
2079,CA-2017-140676,12-09-17,15-09-17,First Class,BF-11080,BLG Folk,Consumer,Malaysia,Selangor,OFF-PA-10004243,Living Room,LG,TV_50(INCHES),5,94.85,0,45.528
2080,CA-2019-120103,24-12-19,29-12-19,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Malaysia,Selangor,OFF-PA-10001295,Living Room,LG,TV_75(INCHES),7,106.232,0.2,37.1812
2081,CA-2019-120103,24-12-19,29-12-19,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Malaysia,Selangor,TEC-PH-10002170,Bathroom ,Toshiba,Water Heater,2,111.984,0.2,11.1984
2082,CA-2019-120103,24-12-19,29-12-19,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Malaysia,Selangor,FUR-FU-10002885,Kitchen ,Samsung,Stove,2,7.712,0.2,1.7352
2083,CA-2017-104647,23-02-17,01-03-17,Standard Class,CK-12595,Clytie Kelty,Consumer,Malaysia,Selangor,OFF-PA-10002870,Living Room,LG,Wall Fan,6,37.44,0,16.848
2084,CA-2018-110352,23-11-18,29-11-18,Standard Class,ED-13885,ESamsungly Ducich,Home Office,Malaysia,Selangor,OFF-LA-10003923,Living Room,Panasonic,Vacuum Cleaner,2,23.68,0.2,8.88
2085,CA-2016-140501,23-06-16,28-06-16,Standard Class,IM-15070,Irene Maddox,Consumer,Malaysia,Melaka,OFF-LA-10003510,Living Room,Panasonic,Wall Fan,4,122.12,0,56.1752
2086,CA-2016-140501,23-06-16,28-06-16,Standard Class,IM-15070,Irene Maddox,Consumer,Malaysia,Melaka,OFF-LA-10000248,Living Room,Panasonic,TV_50(INCHES),5,18.45,0,8.6715
2087,CA-2016-140501,23-06-16,28-06-16,Standard Class,IM-15070,Irene Maddox,Consumer,Malaysia,Melaka,OFF-ST-10000060,Living Room,Toshiba,TV_50(INCHES),5,324.9,0,38.988
2088,CA-2016-140501,23-06-16,28-06-16,Standard Class,IM-15070,Irene Maddox,Consumer,Malaysia,Melaka,OFF-PA-10003129,Living Room,LG,Ceiling Fan,3,146.73,0,68.9631
2089,CA-2016-140501,23-06-16,28-06-16,Standard Class,IM-15070,Irene Maddox,Consumer,Malaysia,Melaka,OFF-FA-10004076,Living Room,Sharp,Vacuum Cleaner,2,3.96,0,1.4652
2090,CA-2019-139290,26-10-19,30-10-19,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Malaysia,Selangor,OFF-LA-10004008,Living Room,Panasonic,Vacuum Cleaner,2,5.76,0,2.6496
2091,CA-2017-166142,15-07-17,19-07-17,Standard Class,MM-17260,Magdelene Morse,Consumer,Malaysia,Selangor,OFF-BI-10004094,Living Room,Sharp,Ceiling Fan,3,26.55,0,13.0095
2092,CA-2017-166142,15-07-17,19-07-17,Standard Class,MM-17260,Magdelene Morse,Consumer,Malaysia,Selangor,FUR-TA-10004607,Kitchen ,Meck,Stove,3,310.443,0.3,-48.7839
2093,CA-2018-145926,17-11-18,21-11-18,Standard Class,MP-17470,Mark Packer,Home Office,Malaysia,Selangor,FUR-CH-10004289,Kitchen ,Panasonic,Chimney Wood,5,479.9,0,81.583
2094,CA-2019-149678,13-04-19,15-04-19,Second Class,AW-10840,Anthony Witt,Consumer,Malaysia,Pahang,OFF-SU-10004498,Living Room,Samsung,Air Conditioner,1,12.88,0,0.3864
2095,US-2019-164357,25-11-19,29-11-19,Standard Class,SF-20065,Sandra Flanagan,Consumer,Malaysia,Selangor,OFF-AR-10001177,Living Room,LG,TV_50(INCHES),5,13.12,0.2,1.476
2096,US-2016-146570,15-05-16,20-05-16,Standard Class,SN-20710,Steve Nguyen,Home Office,Malaysia,Negeri Sembilan,OFF-BI-10001718,Living Room,Sharp,TV_60(INCHES),8,511.84,0,240.5648
2097,US-2016-146570,15-05-16,20-05-16,Standard Class,SN-20710,Steve Nguyen,Home Office,Malaysia,Negeri Sembilan,OFF-AR-10004602,Living Room,LG,Wall Fan,4,91.96,0,25.7488
2098,US-2016-146570,15-05-16,20-05-16,Standard Class,SN-20710,Steve Nguyen,Home Office,Malaysia,Negeri Sembilan,OFF-AR-10003856,Living Room,LG,Ceiling Fan,3,8.34,0,2.1684
2099,CA-2017-124401,07-09-17,12-09-17,Standard Class,RD-19900,Ruben DLGt,Consumer,Malaysia,Selangor,OFF-ST-10000649,Living Room,Toshiba,Ceiling Fan,3,37.68,0.2,2.355
2100,CA-2017-124401,07-09-17,12-09-17,Standard Class,RD-19900,Ruben DLGt,Consumer,Malaysia,Selangor,TEC-AC-10002926,Bathroom ,Hitachi,Water Heater,7,279.944,0.2,80.4839
2101,US-2018-140116,10-03-18,17-03-18,Standard Class,KT-16480,Kean Thornton,Consumer,Malaysia,Selangor,OFF-ST-10000078,Living Room,Toshiba,Ceiling Fan,3,636.408,0.2,-15.9102
2102,US-2018-140116,10-03-18,17-03-18,Standard Class,KT-16480,Kean Thornton,Consumer,Malaysia,Selangor,OFF-AR-10001044,Living Room,LG,Wall Fan,4,83.168,0.2,9.3564
2103,CA-2018-123295,18-07-18,18-07-18,Same Day,AH-10120,Adrian Hane,Home Office,Malaysia,Selangor,FUR-CH-10002372,Kitchen ,Panasonic,Refrigerator,4,259.136,0.2,-25.9136
2104,CA-2017-167101,24-03-17,28-03-17,Second Class,BM-11650,Brian Moss,Corporate,Malaysia,Melaka,OFF-PA-10000357,Living Room,LG,Wall Fan,4,221.92,0,106.5216
2105,CA-2017-167101,24-03-17,28-03-17,Second Class,BM-11650,Brian Moss,Corporate,Malaysia,Melaka,TEC-AC-10001266,Bathroom ,Hitachi,Water Heater,2,26,0,11.7
2106,US-2018-167633,30-09-18,05-10-18,Standard Class,BW-11200,Ben Wallace,Consumer,Malaysia,Selangor,OFF-PA-10004888,Living Room,LG,Ceiling Fan,3,15.552,0.2,5.4432
2107,US-2018-152723,26-09-18,26-09-18,Same Day,HG-14965,Henry Goldwyn,Corporate,Malaysia,Selangor,OFF-BI-10003460,Living Room,Sharp,Air Conditioner,1,0.876,0.8,-1.4016
2108,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-PA-10000157,Living Room,LG,Air Conditioner,1,19.98,0,9.3906
2109,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-BI-10004519,Living Room,Sharp,Ceiling Fan,3,398.352,0.2,124.485
2110,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-AR-10004272,Living Room,LG,Ceiling Fan,3,5.04,0,1.26
2111,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-FA-10000585,Living Room,Sharp,TV_50(INCHES),5,17.45,0,8.027
2112,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,FUR-CH-10004218,Kitchen ,Panasonic,Refrigerator,4,323.136,0.2,20.196
2113,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-SU-10004231,Living Room,Samsung,Ceiling Fan,3,29.7,0,8.019
2114,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,TEC-PH-10001578,Bathroom ,Toshiba,Water Heater,4,1295.84,0.2,145.782
2115,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,OFF-ST-10003638,Living Room,Toshiba,Vacuum Cleaner,2,46.84,0,12.6468
2116,CA-2019-164882,31-10-19,31-10-19,Same Day,SG-20080,Sandra Glassco,Consumer,Malaysia,Selangor,FUR-BO-10002213,Kitchen ,LG,Refrigerator,1,425.833,0.15,20.0392
2117,CA-2019-159786,12-10-19,17-10-19,Second Class,RK-19300,Ralph Kennedy,Consumer,Malaysia,Melaka,FUR-TA-10001307,Kitchen ,Meck,Refrigerator,1,209.67,0.4,-13.978
2118,CA-2016-130267,19-09-16,23-09-16,Standard Class,SW-20245,Scot Wooten,Consumer,Malaysia,Selangor,OFF-PA-10002222,Living Room,LG,TV_75(INCHES),7,159.88,0,73.5448
2119,CA-2017-155460,13-04-17,15-04-17,First Class,RW-19630,Rob Williams,Corporate,Malaysia,Selangor,OFF-PA-10002479,Living Room,LG,Air Conditioner,1,5.28,0,2.376
2120,CA-2017-155460,13-04-17,15-04-17,First Class,RW-19630,Rob Williams,Corporate,Malaysia,Selangor,OFF-BI-10003091,Living Room,Sharp,TV_50(INCHES),5,895.92,0.2,302.373
2121,US-2017-168690,07-01-17,13-01-17,Standard Class,TS-21085,Thais Sissman,Consumer,Malaysia,Selangor,OFF-BI-10000145,Living Room,Sharp,Ceiling Fan,3,2.808,0.7,-1.9656
2122,CA-2017-158246,09-11-17,11-11-17,First Class,JB-15400,Jennifer Braxton,Corporate,Malaysia,Selangor,FUR-CH-10003061,Kitchen ,Panasonic,Stove,3,215.976,0.2,-2.6997
2123,CA-2017-167381,22-09-17,24-09-17,Second Class,EH-14005,Erica Hernandez,Home Office,Malaysia,Selangor,FUR-BO-10001972,Kitchen ,LG,Stove,2,241.96,0,41.1332
2124,CA-2017-167381,22-09-17,24-09-17,Second Class,EH-14005,Erica Hernandez,Home Office,Malaysia,Selangor,OFF-LA-10000134,Living Room,Panasonic,Ceiling Fan,9,27.72,0,13.3056
2125,CA-2017-144862,01-12-17,05-12-17,Standard Class,EH-14005,Erica Hernandez,Home Office,Malaysia,Selangor,OFF-EN-10003040,Living Room,Sharp ,TV_50(INCHES),5,104.68,0.2,35.3295
2126,CA-2017-144862,01-12-17,05-12-17,Standard Class,EH-14005,Erica Hernandez,Home Office,Malaysia,Selangor,TEC-PH-10000923,Bathroom ,Toshiba,Water Heater,7,62.958,0.4,9.4437
2127,CA-2018-126032,23-06-18,28-06-18,Standard Class,BS-11665,Brian StugLG,Consumer,Malaysia,Selangor,TEC-AC-10000158,Bathroom ,Hitachi,Water Heater,3,86.376,0.2,1.0797
2128,CA-2019-134859,04-10-19,09-10-19,Standard Class,JK-16120,Julie Kriz,Home Office,Malaysia,Selangor,FUR-FU-10003623,Kitchen ,Samsung,Stove,3,64.944,0.2,6.4944
2129,CA-2019-134859,04-10-19,09-10-19,Standard Class,JK-16120,Julie Kriz,Home Office,Malaysia,Selangor,OFF-PA-10001293,Living Room,LG,Wall Fan,4,20.736,0.2,7.2576
2130,US-2018-114188,20-05-18,22-05-18,Second Class,RF-19345,Randy Ferguson,Corporate,Malaysia,Pahang,OFF-AP-10000124,Living Room,Samsung,Wall Fan,4,33.28,0,9.3184
2131,US-2018-114188,20-05-18,22-05-18,Second Class,RF-19345,Randy Ferguson,Corporate,Malaysia,Pahang,OFF-AR-10004511,Living Room,LG,Ceiling Fan,9,38.52,0,11.9412
2132,US-2018-114188,20-05-18,22-05-18,Second Class,RF-19345,Randy Ferguson,Corporate,Malaysia,Pahang,FUR-FU-10000076,Kitchen ,Samsung,Microwave Oven,7,139.86,0,60.1398
2133,CA-2019-156524,20-11-19,26-11-19,Standard Class,DL-12865,Dan Lawera,Consumer,Malaysia,Melaka,OFF-PA-10003883,Living Room,LG,Ceiling Fan,3,19.65,0,9.039
2134,CA-2019-122210,30-11-19,04-12-19,Standard Class,WB-21850,William Brown,Consumer,Malaysia,Selangor,OFF-BI-10003656,Living Room,Sharp,Ceiling Fan,3,152.991,0.7,-122.3928
2135,CA-2019-122210,30-11-19,04-12-19,Standard Class,WB-21850,William Brown,Consumer,Malaysia,Selangor,OFF-FA-10000053,Living Room,Sharp,TV_75(INCHES),7,10.584,0.2,-2.3814
2136,CA-2019-122210,30-11-19,04-12-19,Standard Class,WB-21850,William Brown,Consumer,Malaysia,Selangor,TEC-PH-10002807,Bathroom ,Toshiba,Water Heater,4,94.92,0.4,15.82
2137,CA-2019-156377,31-12-19,05-01-16,Standard Class,TB-21625,Trudy Brown,Consumer,Malaysia,Selangor,FUR-FU-10002364,Kitchen ,Samsung,Chimney Wood,5,14.76,0.6,-11.439
2138,CA-2019-156377,31-12-19,05-01-16,Standard Class,TB-21625,Trudy Brown,Consumer,Malaysia,Selangor,OFF-BI-10002954,Living Room,Sharp,Wall Fan,4,3.656,0.8,-5.8496
2139,US-2017-157896,16-11-17,16-11-17,Same Day,CB-12415,Christy Brittain,Consumer,Malaysia,Melaka,OFF-PA-10004092,Living Room,LG,Ceiling Fan,3,146.82,0,73.41
2140,CA-2018-159520,06-06-18,11-06-18,Standard Class,GT-14635,Grant Thornton,Corporate,Malaysia,Melaka,OFF-BI-10003982,Living Room,Sharp,Ceiling Fan,9,149.544,0.2,50.4711
2141,CA-2018-159520,06-06-18,11-06-18,Standard Class,GT-14635,Grant Thornton,Corporate,Malaysia,Melaka,OFF-SU-10001664,Living Room,Samsung,Vacuum Cleaner,2,17.14,0,4.4564
2142,CA-2018-159520,06-06-18,11-06-18,Standard Class,GT-14635,Grant Thornton,Corporate,Malaysia,Melaka,FUR-TA-10003238,Kitchen ,Meck,Stove,3,991.764,0.4,-347.1174
2143,CA-2016-155481,01-09-16,05-09-16,Standard Class,DK-13225,Dean Katz,Corporate,Malaysia,Selangor,OFF-PA-10004675,Living Room,LG,Wall Fan,6,30.48,0.2,9.906
2144,CA-2016-155481,01-09-16,05-09-16,Standard Class,DK-13225,Dean Katz,Corporate,Malaysia,Selangor,TEC-PH-10002293,Bathroom ,Toshiba,Water Heater,2,23.988,0.4,-4.7976
2145,CA-2016-155481,01-09-16,05-09-16,Standard Class,DK-13225,Dean Katz,Corporate,Malaysia,Selangor,OFF-FA-10002780,Living Room,Sharp,TV_75(INCHES),7,16.688,0.2,5.4236
2146,US-2016-152051,25-06-16,29-06-16,Standard Class,TS-21160,Theresa Swint,Corporate,Malaysia,Selangor,FUR-CH-10002965,Kitchen ,Panasonic,Stove,3,422.058,0.3,-18.0882
2147,US-2016-152051,25-06-16,29-06-16,Standard Class,TS-21160,Theresa Swint,Corporate,Malaysia,Selangor,OFF-BI-10004781,Living Room,Sharp,Wall Fan,4,38.088,0.7,-27.9312
2148,US-2016-152051,25-06-16,29-06-16,Standard Class,TS-21160,Theresa Swint,Corporate,Malaysia,Selangor,OFF-ST-10001713,Living Room,Toshiba,Wall Fan,6,254.352,0.2,-50.8704
2149,CA-2018-141607,12-12-18,17-12-18,Standard Class,WB-21850,William Brown,Consumer,Malaysia,Selangor,FUR-FU-10003975,Kitchen ,Samsung,Refrigerator,1,43.31,0,4.331
2150,CA-2017-102771,31-03-17,05-04-17,Standard Class,DO-13435,Denny Ordway,Consumer,Malaysia,Melaka,TEC-PH-10001536,Bathroom ,Toshiba,Water Heater,5,84.95,0,22.087
2151,US-2017-139969,19-11-17,26-11-17,Standard Class,AF-10870,LG Ferguson,Consumer,Malaysia,Selangor,FUR-CH-10001973,Kitchen ,Panasonic,Stove,3,233.058,0.3,-53.2704
2152,CA-2018-167360,24-11-18,29-11-18,Second Class,RB-19435,Richard Bierner,Consumer,Malaysia,Negeri Sembilan,TEC-AC-10001772,Bathroom ,Hitachi,Water Heater,7,111.79,0,43.5981
2153,CA-2019-123505,22-11-19,26-11-19,Standard Class,AR-10540,Andy Reiter,Consumer,Malaysia,Selangor,OFF-PA-10002586,Living Room,LG,Ceiling Fan,3,14.94,0,7.0218
2154,CA-2016-117282,14-07-16,18-07-16,Standard Class,DR-12880,Dan Reichenbach,Corporate,Malaysia,Melaka,OFF-BI-10004094,Living Room,Sharp,Vacuum Cleaner,2,14.16,0.2,5.133
2155,US-2016-120460,30-04-16,05-05-16,Standard Class,BF-11170,Ben Ferrer,Home Office,Malaysia,Selangor,FUR-FU-10004973,Kitchen ,Samsung,Stove,3,22.608,0.6,-10.1736
2156,CA-2016-111115,25-07-16,27-07-16,Second Class,LB-16735,Larry Blacks,Consumer,Malaysia,Selangor,OFF-FA-10000624,Living Room,Sharp,Wall Fan,6,21.48,0,10.74
2157,CA-2018-124646,22-06-18,24-06-18,First Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Selangor,OFF-ST-10001097,Living Room,Toshiba,Ceiling Fan,3,501.81,0,0
2158,CA-2018-124646,22-06-18,24-06-18,First Class,DV-13465,Dianna Vittorini,Consumer,Malaysia,Selangor,OFF-ST-10001469,Living Room,Toshiba,Ceiling Fan,3,161.94,0,9.7164
